17,0,120.03,23.5,6218.7,0.552524,-0.00108091,-1.44549,89.9854,0,7,39447.4,38963.6
17.1,0,120.03,23.5,6217.33,0.552608,-0.00203297,-1.44819,89.9858,0,7,39429.3,38945.5
17.2,0,120.03,23.5,6215.95,0.552693,-0.00299385,-1.44948,89.9863,0,7,39411.2,38927.4
17.3,0,120.03,23.5,6214.57,0.552779,-0.00396359,-1.44938,89.9867,0,7,39393.1,38909.3
17.4,0,120.03,23.5,6213.18,0.552867,-0.00494217,-1.44794,89.9872,0,7,39375,38891.2
17.5,0,120.03,23.5,6211.79,0.552955,-0.00592958,-1.44517,89.9876,0,7,39356.9,38873
17.6,0,120.031,23.5,6210.4,0.553044,-0.00692581,-1.44111,89.988,0,7,39338.8,38854.9
17.7,0,120.031,23.5,6209,0.553134,-0.00793079,-1.4358,89.9885,0,7,39320.7,38836.8
17.8,0,120.031,23.5,6207.6,0.553226,-0.00894448,-1.42926,89.9889,0,7,39302.5,38818.6
17.9,0,120.031,23.5,6206.2,0.553317,-0.00996679,-1.42152,89.9893,0,7,39284.4,38800.5
18,0,120.031,23.5,6204.8,0.55341,-0.0109976,-1.41262,89.9897,0,7,39266.3,38782.4
18.1,0,120.032,23.5,6203.4,0.553503,-0.0120369,-1.4026,89.9901,0,7,39248.2,38764.2
18.2,0,120.032,23.5,6201.99,0.553597,-0.0130845,-1.39147,89.9905,0,7,39230.1,38746.1
18.3,0,120.032,23.5,6200.59,0.553691,-0.0141402,-1.37928,89.9909,0,7,39211.9,38727.9
18.4,0,120.032,23.5,6199.18,0.553786,-0.015204,-1.36606,89.9912,0,7,39193.8,38709.8
18.5,0,120.032,23.5,6197.78,0.553881,-0.0162755,-1.35185,89.9916,0,7,39175.7,38691.6
18.6,0,120.032,23.5,6196.38,0.553977,-0.0173548,-1.33667,89.992,0,7,39157.5,38673.5
18.7,0,120.033,23.5,6194.98,0.554073,-0.0184415,-1.32055,89.9923,0,7,39139.4,38655.3
18.8,0,120.033,23.5,6193.58,0.554169,-0.0195354,-1.30354,89.9927,0,7,39121.2,38637.2
18.9,0,120.033,23.5,6192.18,0.554266,-0.0206422,-1.28564,89.993,0,7,39103.1,38619
19,0,120.033,23.5,6190.79,0.554362,-0.0217529,-1.2669,89.9933,0,7,39085,38600.9
19.1,0,120.033,23.5,6189.4,0.554459,-0.022868,-1.24738,89.9937,0,7,39066.8,38582.7
19.2,0,120.034,23.5,6188.01,0.554556,-0.0239882,-1.22709,89.994,0,7,39048.7,38564.5
19.3,0,120.034,23.5,6186.62,0.554653,-0.025114,-1.20607,89.9943,0,7,39030.5,38546.3
19.4,0,120.034,23.5,6185.24,0.55475,-0.0262453,-1.18435,89.9946,0,7,39012.4,38528.2
19.5,0,120.034,23.5,6183.87,0.554847,-0.0273819,-1.16197,89.9949,0,7,38994.2,38510
19.6,0,120.034,23.5,6182.5,0.554944,-0.0285236,-1.13895,89.9951,0,7,38976,38491.8
19.7,0,120.035,23.5,6181.13,0.555041,-0.0296701,-1.11533,89.9954,0,7,38957.9,38473.6
19.8,0,120.035,23.5,6179.77,0.555138,-0.030821,-1.09114,89.9957,0,7,38939.7,38455.4
19.9,0,120.035,23.5,6178.42,0.555234,-0.031976,-1.06641,89.9959,0,7,38921.6,38437.3
20,0,120.035,23.5,6177.07,0.55533,-0.0331347,-1.04117,89.9962,0,7,38903.4,38419.1
20.1,0,120.035,23.5,6175.73,0.555426,-0.0342967,-1.01544,89.9964,0,7,38885.2,38400.9
20.2,0,120.035,23.5,6174.39,0.555522,-0.0354617,-0.989274,89.9966,0,7,38867.1,38382.7
20.3,0,120.036,23.5,6173.06,0.555617,-0.0366293,-0.962685,89.9968,0,7,38848.9,38364.5
20.4,0,120.036,23.5,6171.74,0.555712,-0.037799,-0.935706,89.997,0,7,38830.7,38346.3
20.5,0,120.036,23.5,6170.43,0.555807,-0.0389705,-0.908366,89.9972,0,7,38812.5,38328.1
20.6,0,120.036,23.5,6169.12,0.555901,-0.0401433,-0.880693,89.9974,0,7,38794.4,38309.9
20.7,0,120.036,23.5,6167.82,0.555995,-0.0413171,-0.852715,89.9976,0,7,38776.2,38291.6
20.8,0,120.037,23.5,6166.53,0.556088,-0.0424913,-0.824459,89.9978,0,7,38758,38273.4
20.9,0,120.037,23.5,6165.24,0.556181,-0.0436655,-0.795951,89.9979,0,7,38739.8,38255.2
21,0,120.037,23.5,6163.97,0.556273,-0.0448393,-0.767218,89.9981,0,7,38721.7,38237
21.1,0,120.037,23.5,6162.7,0.556364,-0.0460123,-0.738284,89.9982,0,7,38703.5,38218.8
21.2,0,120.037,23.5,6161.44,0.556455,-0.047184,-0.709175,89.9984,0,7,38685.3,38200.5
21.3,0,120.037,23.5,6160.19,0.556546,-0.0483539,-0.679915,89.9985,0,7,38667.1,38182.3
21.4,0,120.038,23.5,6158.95,0.556635,-0.0495216,-0.650528,89.9986,0,7,38648.9,38164.1
